antiguedad_meses,monto_mensual,soporte_tecnico_clicks,tipo_contrato,metodo_pago,gasto_por_mes,indice_insatisfaccion,score_fidelidad,churn,antiguedad_meses_norm,monto_mensual_norm,soporte_tecnico_clicks_norm
40,486.97,40.0,Anual,Pago Manual,11.8773,40.0,16.0,1,0.3277,0.9729,0.8
118,128.87,30.0,Anual,Débito Automático,1.0829,30.0,73.6,0,0.9832,0.2267,0.6
23,61.63,21.0,Anual,Tarjeta de Crédito,2.5679,21.0,9.8,0,0.1849,0.0865,0.42
109,462.23,42.0,Mensual,Tarjeta de Crédito,4.2021,63.0,63.7,0,0.9076,0.9214,0.84
26,105.09,4.0,Bianual,Débito Automático,3.8922,4.0,17.0,0,0.2101,0.1771,0.08
57,204.28,10.0,Mensual,Débito Automático,3.5221,15.0,36.9,1,0.4706,0.3838,0.2
80,259.28,43.0,Mensual,Débito Automático,6.0901,64.5,43.1,1,0.6639,0.4984,0.86
106,331.9,23.0,Anual,Débito Automático,3.1019,23.0,67.3,1,0.8824,0.6498,0.46
10,403.68,49.0,Mensual,Tarjeta de Crédito,36.6982,73.5,-7.7,0,0.0756,0.7994,0.98
120,99.42,25.0,Mensual,Débito Automático,0.8217,60.0,72.0,0,1.0,0.1653,0.5
48,102.29,16.0,Mensual,Tarjeta de Crédito,2.0876,24.0,28.8,1,0.395,0.1713,0.32
117,308.78,37.0,Bianual,Tarjeta de Crédito,2.6168,37.0,70.8,1,0.9748,0.6016,0.74
72,190.84,20.0,Anual,Débito Automático,2.6142,20.0,44.4,0,0.5966,0.3558,0.4
94,66.7,18.0,Mensual,Tarjeta de Crédito,0.7021,27.0,60.4,1,0.7815,0.0971,0.36
31,96.33,25.0,Mensual,Pago Manual,3.0103,6.0,20.5,1,0.2521,0.1589,0.5
120,494.65,6.0,Mensual,Pago Manual,4.088,9.0,82.2,0,1.0,0.989,0.12
70,406.27,18.0,Mensual,Débito Automático,5.7221,18.0,43.6,0,0.5798,0.8048,0.36
118,190.12,22.0,Mensual,Débito Automático,1.5976,33.0,76.0,0,0.9832,0.3543,0.44
86,251.25,8.0,Bianual,Pago Manual,2.8879,8.0,57.8,1,0.7143,0.4817,0.16
2,215.86,33.0,Anual,Débito Automático,71.9533,33.0,-8.5,1,0.0084,0.408,0.66
109,362.85,5.0,Mensual,Débito Automático,3.2986,7.5,74.8,0,0.9076,0.7143,0.1
7,259.28,48.0,Mensual,Débito Automático,32.41,72.0,-9.5,1,0.0504,0.4984,0.96
105,413.93,30.0,Mensual,Débito Automático,3.905,45.0,64.5,1,0.8739,0.8207,0.6
43,36.58,11.0,Mensual,Pago Manual,0.8314,16.5,26.8,0,0.3529,0.0343,0.22
42,280.51,31.0,Mensual,Débito Automático,6.5235,46.5,20.1,0,0.3445,0.5427,0.62
95,54.97,47.0,Mensual,Débito Automático,0.5726,47.0,52.4,0,0.7899,0.0727,0.94
60,376.25,43.0,Bianual,Pago Manual,6.168,43.0,29.1,0,0.4958,0.7422,0.86
120,474.66,4.0,Mensual,Tarjeta de Crédito,3.9228,6.0,82.8,0,1.0,0.9473,0.08
110,363.85,25.0,Bianual,Débito Automático,3.2779,14.0,72.8,0,0.916,0.7164,0.5
53,374.52,26.0,Mensual,Tarjeta de Crédito,6.9356,39.0,29.3,1,0.437,0.7386,0.52
29,326.74,36.0,Mensual,Tarjeta de Crédito,10.8913,54.0,9.5,1,0.2353,0.639,0.72
109,375.19,21.0,Mensual,Pago Manual,3.4108,31.5,70.0,1,0.9076,0.74,0.42
25,347.83,14.0,Mensual,Pago Manual,13.3781,21.0,13.3,0,0.2017,0.683,0.28
60,227.46,22.0,Mensual,Tarjeta de Crédito,3.7289,33.0,35.4,0,0.4958,0.4321,0.44
96,94.56,39.0,Bianual,Tarjeta de Crédito,0.9748,39.0,55.5,0,0.7983,0.1552,0.78
23,346.31,29.0,Mensual,Tarjeta de Crédito,14.4296,43.5,7.4,1,0.1849,0.6798,0.58
44,323.13,23.0,Mensual,Tarjeta de Crédito,7.1807,34.5,23.9,0,0.3613,0.6315,0.46
54,200.52,19.0,Mensual,Débito Automático,3.6458,28.5,32.1,1,0.4454,0.376,0.38
20,151.87,46.0,Anual,Pago Manual,7.2319,46.0,0.2,1,0.1597,0.2746,0.92
3,275.4,25.0,Mensual,Pago Manual,68.85,39.0,-5.7,1,0.0168,0.532,0.5
66,124.43,49.0,Mensual,Débito Automático,1.8572,49.0,31.5,0,0.5462,0.2174,0.98
5,328.5,16.0,Mensual,Débito Automático,54.75,24.0,-1.3,0,0.0336,0.6427,0.32
44,259.28,2.0,Anual,Pago Manual,1.5924,2.0,30.2,0,0.3613,0.4984,0.04
20,251.25,50.0,Mensual,Tarjeta de Crédito,11.9643,75.0,-1.0,1,0.1597,0.4817,1.0
76,286.19,17.0,Mensual,Pago Manual,3.7168,25.5,48.1,1,0.6303,0.5545,0.34
110,347.84,11.0,Anual,Débito Automático,3.1337,11.0,73.7,1,0.916,0.683,0.22
40,219.85,32.0,Mensual,Débito Automático,5.3622,48.0,18.4,1,0.3277,0.4163,0.64
32,435.81,17.0,Mensual,Pago Manual,13.2064,25.5,17.3,0,0.2605,0.8663,0.34
51,259.28,7.0,Anual,Débito Automático,8.5173,7.0,33.6,0,0.4202,0.4984,0.14
63,329.17,47.0,Anual,Pago Manual,5.1433,47.0,30.0,1,0.521,0.6441,0.94
60,25.14,26.0,Mensual,Pago Manual,0.4121,39.0,34.2,1,0.4958,0.0105,0.52
6,298.89,8.0,Anual,Pago Manual,42.6986,8.0,1.8,1,0.042,0.581,0.16
113,35.63,3.0,Anual,Pago Manual,0.3125,3.0,78.2,0,0.9412,0.0324,0.06
27,303.98,24.0,Mensual,Tarjeta de Crédito,10.8564,36.0,11.7,1,0.2185,0.5916,0.48
21,57.56,24.0,Mensual,Pago Manual,2.6164,36.0,7.5,1,0.1681,0.0781,0.48
60,445.94,10.0,Mensual,Pago Manual,7.3105,15.0,39.0,0,0.4958,0.8874,0.2
1,168.84,45.0,Bianual,Tarjeta de Crédito,84.42,45.0,-12.8,1,0.0,0.31,0.9
8,207.4,26.0,Anual,Débito Automático,23.0444,26.0,-2.2,1,0.0588,0.3903,0.52
120,294.69,29.0,Anual,Pago Manual,2.4355,29.0,75.3,1,1.0,0.5722,0.58
50,490.23,13.0,Bianual,Débito Automático,9.6124,13.0,31.1,0,0.4118,0.9797,0.26
12,154.03,32.0,Mensual,Pago Manual,11.8485,48.0,-1.2,1,0.0924,0.2791,0.64
36,396.86,2.0,Mensual,Pago Manual,10.7259,3.0,24.6,1,0.2941,0.7852,0.04
111,497.23,19.0,Bianual,Tarjeta de Crédito,4.4396,19.0,72.0,0,0.9244,0.9943,0.38
95,489.24,19.0,Bianual,Tarjeta de Crédito,5.0963,19.0,60.8,0,0.7899,0.9777,0.38
27,357.93,35.0,Anual,Débito Automático,12.7832,35.0,8.4,0,0.2185,0.704,0.7
51,109.06,48.0,Bianual,Tarjeta de Crédito,2.0973,48.0,21.3,1,0.4202,0.1854,0.96
74,135.8,11.0,Bianual,Débito Automático,1.8107,11.0,48.5,1,0.6134,0.2411,0.22
12,492.82,50.0,Mensual,Tarjeta de Crédito,37.9092,75.0,-6.6,0,0.0924,0.9851,1.0
17,259.28,9.0,Bianual,Pago Manual,11.175,9.0,9.2,1,0.1345,0.4984,0.18
88,121.13,7.0,Bianual,Débito Automático,1.361,7.0,59.5,1,0.7311,0.2105,0.14
45,436.98,32.0,Mensual,Pago Manual,9.4996,48.0,21.9,1,0.3697,0.8688,0.64
43,169.08,23.0,Anual,Débito Automático,3.8427,23.0,23.2,0,0.3529,0.3105,0.46
2,468.01,16.0,Anual,Tarjeta de Crédito,156.0033,16.0,-3.4,1,0.0084,0.9334,0.32
24,259.28,22.0,Bianual,Débito Automático,8.9684,22.0,10.2,1,0.1933,0.4984,0.44
51,287.24,11.0,Mensual,Débito Automático,5.5238,16.5,32.4,0,0.4202,0.5567,0.22
94,401.14,5.0,Mensual,Tarjeta de Crédito,4.2225,7.5,64.3,0,0.7815,0.7941,0.1
70,296.08,25.0,Mensual,Débito Automático,4.1701,55.5,37.9,0,0.5798,0.5751,0.5
63,259.28,17.0,Mensual,Tarjeta de Crédito,4.748,25.5,39.0,0,0.521,0.4984,0.34
19,280.55,41.0,Anual,Tarjeta de Crédito,14.0275,41.0,1.0,1,0.1513,0.5428,0.82
113,298.81,37.0,Anual,Pago Manual,2.6211,37.0,68.0,0,0.9412,0.5808,0.74
60,212.76,45.0,Mensual,Pago Manual,3.4879,67.5,28.5,0,0.4958,0.4015,0.9
37,137.38,25.0,Anual,Débito Automático,3.6153,46.0,12.1,0,0.3025,0.2444,0.5
90,161.75,14.0,Mensual,Pago Manual,1.7775,21.0,58.8,1,0.7479,0.2952,0.28
105,259.28,28.0,Anual,Pago Manual,0.7755,28.0,65.1,0,0.8739,0.4984,0.56
65,464.55,21.0,Mensual,Tarjeta de Crédito,7.0386,31.5,39.2,1,0.5378,0.9262,0.42
12,71.02,4.0,Mensual,Tarjeta de Crédito,5.4631,6.0,7.2,0,0.0924,0.1061,0.08
40,220.82,7.0,Mensual,Débito Automático,5.3859,10.5,25.9,1,0.3277,0.4183,0.14
118,378.71,49.0,Mensual,Débito Automático,3.1824,73.5,67.9,0,0.9832,0.7473,0.98
114,357.8,13.0,Mensual,Pago Manual,3.1113,19.5,75.9,0,0.9496,0.7038,0.26
96,179.3,18.0,Mensual,Tarjeta de Crédito,1.8485,27.0,61.8,0,0.7983,0.3318,0.36
16,297.62,7.0,Anual,Débito Automático,17.5071,7.0,9.1,1,0.1261,0.5783,0.14
96,367.0,41.0,Bianual,Tarjeta de Crédito,3.7835,41.0,54.9,1,0.7983,0.7229,0.82
86,105.38,36.0,Anual,Débito Automático,1.2113,36.0,49.4,0,0.7143,0.1777,0.72
111,88.1,4.0,Anual,Débito Automático,0.7866,4.0,76.5,0,0.9244,0.1417,0.08
59,414.38,32.0,Anual,Débito Automático,6.9063,32.0,31.7,0,0.4874,0.8217,0.64
104,332.71,0.0,Bianual,Tarjeta de Crédito,3.1687,0.0,72.8,0,0.8655,0.6515,0.0
87,134.37,32.0,Mensual,Pago Manual,1.5269,48.0,51.3,0,0.7227,0.2381,0.64
68,68.76,29.0,Mensual,Débito Automático,0.9965,43.5,38.9,1,0.563,0.1014,0.58
71,323.19,35.0,Mensual,Débito Automático,4.4887,52.5,39.2,0,0.5882,0.6316,0.7
87,464.23,37.0,Mensual,Tarjeta de Crédito,5.2753,55.5,49.8,1,0.7227,0.9256,0.74
74,201.48,38.0,Mensual,Tarjeta de Crédito,2.6864,57.0,40.4,0,0.6134,0.378,0.76
76,383.17,14.0,Anual,Débito Automático,4.9762,14.0,49.0,0,0.6303,0.7566,0.28
6,279.27,30.0,Mensual,Débito Automático,39.8957,45.0,-4.8,1,0.042,0.5401,0.6
20,398.98,30.0,Mensual,Pago Manual,18.999,45.0,5.0,1,0.1597,0.7896,0.6
95,186.92,34.0,Bianual,Tarjeta de Crédito,1.9471,34.0,56.3,1,0.7899,0.3477,0.68
60,310.92,19.0,Mensual,Pago Manual,5.097,28.5,36.3,0,0.4958,0.6061,0.38
20,122.79,46.0,Anual,Débito Automático,5.8471,46.0,0.2,1,0.1597,0.214,0.92
30,119.59,18.0,Mensual,Débito Automático,3.8577,27.0,15.6,1,0.2437,0.2073,0.36
86,136.97,18.0,Mensual,Pago Manual,1.5744,27.0,54.8,0,0.7143,0.2436,0.36
56,211.41,6.0,Mensual,Tarjeta de Crédito,3.7089,9.0,37.4,1,0.4622,0.3987,0.12
57,367.77,22.0,Bianual,Débito Automático,6.3409,22.0,33.3,0,0.4706,0.7245,0.44
81,357.28,39.0,Mensual,Débito Automático,4.3571,58.5,45.0,1,0.6723,0.7027,0.78
96,435.41,19.0,Mensual,Tarjeta de Crédito,4.4888,28.5,61.5,0,0.7983,0.8655,0.38
44,368.97,30.0,Bianual,Débito Automático,8.1993,30.0,21.8,0,0.3613,0.727,0.6
119,100.95,25.0,Anual,Pago Manual,0.8412,22.0,76.7,0,0.9916,0.1685,0.5
6,82.17,6.0,Bianual,Pago Manual,11.7386,6.0,2.4,0,0.042,0.1294,0.12
37,81.43,39.0,Bianual,Pago Manual,2.1429,39.0,14.2,1,0.3025,0.1278,0.78
108,365.76,5.0,Mensual,Débito Automático,3.3556,7.5,74.1,1,0.8992,0.7204,0.1
84,313.11,5.0,Bianual,Tarjeta de Crédito,3.6836,5.0,57.3,1,0.6975,0.6106,0.1
55,477.6,47.0,Anual,Tarjeta de Crédito,8.5286,47.0,24.4,0,0.4538,0.9534,0.94
33,259.21,32.0,Anual,Tarjeta de Crédito,7.6238,32.0,13.5,0,0.2689,0.4983,0.64
32,194.96,5.0,Mensual,Débito Automático,5.9079,7.5,20.9,1,0.2605,0.3644,0.1
35,377.67,50.0,Mensual,Débito Automático,10.4908,75.0,9.5,1,0.2857,0.7452,1.0
17,69.07,42.0,Anual,Débito Automático,3.8372,42.0,-0.7,1,0.1345,0.1021,0.84
110,98.67,14.0,Mensual,Tarjeta de Crédito,0.8889,21.0,72.8,1,0.916,0.1637,0.28
50,144.41,28.0,Mensual,Débito Automático,2.8316,42.0,26.6,0,0.4118,0.2591,0.56
72,180.11,15.0,Anual,Tarjeta de Crédito,2.4673,15.0,45.9,1,0.5966,0.3335,0.3
60,238.3,43.0,Mensual,Débito Automático,3.9066,64.5,29.1,0,0.4958,0.4547,0.86
30,110.25,22.0,Anual,Tarjeta de Crédito,3.5565,22.0,14.4,1,0.2437,0.1879,0.44
2,259.28,30.0,Bianual,Débito Automático,55.09,30.0,-7.6,0,0.0084,0.4984,0.6
15,408.3,21.0,Mensual,Débito Automático,25.5188,31.5,4.2,0,0.1176,0.809,0.42
67,266.39,50.0,Mensual,Débito Automático,3.9175,75.0,31.9,1,0.5546,0.5133,1.0
54,313.25,48.0,Bianual,Tarjeta de Crédito,5.6955,48.0,23.4,0,0.4454,0.6109,0.96
112,96.3,35.0,Anual,Pago Manual,0.8522,35.0,67.9,0,0.9328,0.1588,0.7
3,484.4,25.0,Anual,Tarjeta de Crédito,121.1,30.0,-6.9,1,0.0168,0.9676,0.5
34,235.96,40.0,Mensual,Débito Automático,6.7417,60.0,11.8,1,0.2773,0.4498,0.8
90,259.28,34.0,Anual,Débito Automático,2.2154,34.0,52.8,0,0.7479,0.4984,0.68
81,316.47,3.0,Anual,Tarjeta de Crédito,3.8594,3.0,55.8,1,0.6723,0.6176,0.06
109,320.49,0.0,Anual,Débito Automático,2.9135,0.0,76.3,0,0.9076,0.626,0.0
97,249.94,6.0,Anual,Débito Automático,2.5504,6.0,66.1,0,0.8067,0.479,0.12
96,135.6,22.0,Bianual,Débito Automático,1.3979,22.0,60.6,0,0.7983,0.2407,0.44
94,107.92,6.0,Anual,Débito Automático,1.136,6.0,64.0,1,0.7815,0.183,0.12
27,409.29,27.0,Bianual,Tarjeta de Crédito,14.6175,27.0,10.8,1,0.2185,0.8111,0.54
100,496.18,42.0,Anual,Pago Manual,4.9127,42.0,57.4,1,0.8319,0.9921,0.84
35,485.4,42.0,Mensual,Pago Manual,13.4833,63.0,11.9,1,0.2857,0.9697,0.84
57,336.53,0.0,Mensual,Débito Automático,5.8022,0.0,39.9,1,0.4706,0.6594,0.0
111,493.49,38.0,Mensual,Pago Manual,4.4062,57.0,66.3,0,0.9244,0.9865,0.76
89,465.93,34.0,Mensual,Pago Manual,5.177,51.0,52.1,1,0.7395,0.9291,0.68
51,360.96,28.0,Mensual,Débito Automático,6.9415,42.0,27.3,0,0.4202,0.7103,0.56
114,229.17,49.0,Bianual,Pago Manual,1.9928,49.0,65.1,1,0.9496,0.4357,0.98
30,453.55,22.0,Mensual,Tarjeta de Crédito,14.6306,33.0,14.4,1,0.2437,0.9033,0.44
88,319.12,33.0,Mensual,Pago Manual,3.5856,49.5,51.7,0,0.7311,0.6232,0.66
26,342.6,3.0,Anual,Débito Automático,12.6889,3.0,17.3,1,0.2101,0.6721,0.06
41,155.07,8.0,Bianual,Pago Manual,3.6921,8.0,26.3,0,0.3361,0.2813,0.16
46,272.52,22.0,Mensual,Débito Automático,5.7983,33.0,25.6,1,0.3782,0.526,0.44
91,220.51,18.0,Mensual,Débito Automático,2.3968,27.0,58.3,0,0.7563,0.4177,0.36
20,412.84,11.0,Mensual,Débito Automático,19.659,16.5,10.7,0,0.1597,0.8185,0.22
8,490.53,23.0,Bianual,Tarjeta de Crédito,54.5033,23.0,-1.3,1,0.0588,0.9804,0.46
101,212.17,42.0,Mensual,Tarjeta de Crédito,2.0801,63.0,58.1,1,0.8403,0.4003,0.84
98,84.49,20.0,Anual,Pago Manual,0.8534,20.0,62.6,0,0.8151,0.1342,0.4
53,265.05,14.0,Anual,Pago Manual,4.9083,14.0,32.9,0,0.437,0.5105,0.28
43,241.1,36.0,Mensual,Tarjeta de Crédito,5.4795,54.0,19.3,1,0.3529,0.4606,0.72
93,409.42,47.0,Bianual,Débito Automático,4.3555,47.0,51.0,0,0.7731,0.8113,0.94
66,490.91,14.0,Mensual,Tarjeta de Crédito,7.327,21.0,42.0,0,0.5462,0.9812,0.28
2,56.01,25.0,Mensual,Tarjeta de Crédito,18.67,25.5,-3.7,1,0.0084,0.0748,0.5
28,245.6,39.0,Bianual,Tarjeta de Crédito,8.469,39.0,7.9,1,0.2269,0.4699,0.78
112,42.74,32.0,Bianual,Débito Automático,0.3782,32.0,68.8,0,0.9328,0.0472,0.64
2,41.08,12.0,Bianual,Tarjeta de Crédito,13.6933,12.0,-2.2,0,0.0084,0.0437,0.24
108,259.28,47.0,Mensual,Tarjeta de Crédito,4.1296,70.5,61.5,0,0.8992,0.4984,0.94
19,41.11,30.0,Mensual,Débito Automático,2.0555,45.0,4.3,0,0.1513,0.0438,0.6
69,255.69,7.0,Mensual,Tarjeta de Crédito,3.6527,10.5,46.2,0,0.5714,0.491,0.14
106,110.2,45.0,Mensual,Tarjeta de Crédito,1.0299,67.5,60.7,1,0.8824,0.1878,0.9
76,367.98,13.0,Mensual,Débito Automático,4.779,19.5,49.3,1,0.6303,0.725,0.26
73,148.29,26.0,Bianual,Débito Automático,2.0039,26.0,43.3,1,0.605,0.2671,0.52
107,432.58,44.0,Bianual,Tarjeta de Crédito,4.0054,44.0,61.7,1,0.8908,0.8596,0.88
12,329.59,13.0,Anual,Débito Automático,25.3531,13.0,4.5,0,0.0924,0.645,0.26
92,259.28,20.0,Mensual,Débito Automático,1.6285,30.0,58.4,0,0.7647,0.4984,0.4
102,394.1,47.0,Bianual,Débito Automático,3.8262,47.0,57.3,1,0.8487,0.7794,0.94
108,325.97,25.0,Mensual,Tarjeta de Crédito,2.9906,37.5,68.1,1,0.8992,0.6374,0.5
54,116.92,2.0,Mensual,Débito Automático,2.1258,3.0,37.2,1,0.4454,0.2018,0.04
36,484.03,36.0,Mensual,Débito Automático,13.0819,54.0,14.4,1,0.2941,0.9668,0.72
104,255.97,35.0,Mensual,Tarjeta de Crédito,2.4378,52.5,62.3,1,0.8655,0.4915,0.7
5,353.96,34.0,Bianual,Débito Automático,58.9933,34.0,-6.7,0,0.0336,0.6958,0.68
23,492.49,25.0,Anual,Débito Automático,20.5204,16.0,11.3,0,0.1849,0.9845,0.5
98,362.84,14.0,Bianual,Pago Manual,3.6651,14.0,64.4,1,0.8151,0.7143,0.28
84,104.58,11.0,Mensual,Tarjeta de Crédito,1.2304,16.5,55.5,0,0.6975,0.1761,0.22
80,172.25,35.0,Mensual,Débito Automático,2.1265,52.5,45.5,1,0.6639,0.3171,0.7
39,35.43,45.0,Bianual,Tarjeta de Crédito,0.8858,45.0,13.8,1,0.3193,0.0319,0.9
120,391.63,19.0,Mensual,Débito Automático,3.2366,28.5,78.3,1,1.0,0.7743,0.38
118,379.81,31.0,Bianual,Pago Manual,3.1917,31.0,73.3,1,0.9832,0.7496,0.62
3,492.24,39.0,Mensual,Pago Manual,123.06,58.5,-9.6,0,0.0168,0.9839,0.78
112,267.91,10.0,Bianual,Débito Automático,2.3709,10.0,75.4,1,0.9328,0.5164,0.2
101,256.96,2.0,Anual,Pago Manual,2.5192,2.0,70.1,0,0.8403,0.4936,0.04
6,69.4,13.0,Mensual,Pago Manual,9.9143,19.5,0.3,1,0.042,0.1027,0.26
83,229.46,31.0,Mensual,Tarjeta de Crédito,2.7317,46.5,48.8,0,0.6891,0.4363,0.62
75,460.01,25.0,Bianual,Débito Automático,6.0528,7.0,50.4,0,0.6218,0.9168,0.5
116,492.31,25.0,Anual,Débito Automático,4.2078,7.0,79.1,1,0.9664,0.9841,0.5
82,393.55,24.0,Mensual,Tarjeta de Crédito,4.7416,36.0,50.2,1,0.6807,0.7783,0.48
62,248.01,25.0,Bianual,Débito Automático,3.9367,25.0,35.9,0,0.5126,0.475,0.5
84,197.37,21.0,Mensual,Pago Manual,2.322,31.5,52.5,0,0.6975,0.3694,0.42
104,222.06,17.0,Mensual,Débito Automático,2.1149,25.5,67.7,0,0.8655,0.4209,0.34
63,456.48,46.0,Anual,Pago Manual,7.1325,46.0,30.3,0,0.521,0.9094,0.92
86,282.46,27.0,Mensual,Tarjeta de Crédito,3.2467,40.5,52.1,1,0.7143,0.5468,0.54
112,261.77,10.0,Mensual,Tarjeta de Crédito,2.3165,15.0,75.4,0,0.9328,0.5036,0.2
99,393.87,36.0,Bianual,Tarjeta de Crédito,3.9387,36.0,58.5,0,0.8235,0.7789,0.72
108,306.62,16.0,Mensual,Débito Automático,2.813,24.0,70.8,0,0.8992,0.5971,0.32
18,456.1,14.0,Anual,Débito Automático,24.0053,14.0,8.4,0,0.1429,0.9086,0.28
35,225.05,25.0,Bianual,Tarjeta de Crédito,6.2514,2.0,23.9,1,0.2857,0.4271,0.5
25,407.83,25.0,Mensual,Tarjeta de Crédito,15.6858,37.5,10.0,1,0.2017,0.808,0.5
42,391.97,35.0,Mensual,Débito Automático,9.1156,52.5,18.9,1,0.3445,0.775,0.7
110,299.52,38.0,Anual,Tarjeta de Crédito,2.6984,38.0,65.6,1,0.916,0.5823,0.76
81,302.22,38.0,Mensual,Débito Automático,3.6856,57.0,45.3,1,0.6723,0.5879,0.76
117,278.0,2.0,Mensual,Débito Automático,2.3559,3.0,81.3,0,0.9748,0.5375,0.04
70,78.02,50.0,Mensual,Débito Automático,1.0989,75.0,34.0,1,0.5798,0.1207,1.0
44,244.59,36.0,Mensual,Débito Automático,5.4353,54.0,20.0,0,0.3613,0.4678,0.72
94,459.99,6.0,Anual,Tarjeta de Crédito,4.842,6.0,64.0,1,0.7815,0.9167,0.12
9,145.46,11.0,Mensual,Débito Automático,14.546,16.5,3.0,1,0.0672,0.2612,0.22
72,448.15,25.0,Bianual,Débito Automático,6.139,25.0,42.9,0,0.5966,0.892,0.5
37,216.77,29.0,Bianual,Débito Automático,5.7045,29.0,17.2,1,0.3025,0.4099,0.58
38,187.16,8.0,Bianual,Débito Automático,4.799,8.0,24.2,0,0.3109,0.3482,0.16
102,48.81,34.0,Anual,Pago Manual,0.4739,34.0,61.2,0,0.8487,0.0598,0.68
98,196.7,47.0,Bianual,Tarjeta de Crédito,1.9869,47.0,54.5,1,0.8151,0.368,0.94
113,338.32,5.0,Mensual,Pago Manual,2.9677,7.5,77.6,0,0.9412,0.6632,0.1
91,259.28,37.0,Mensual,Débito Automático,2.1863,55.5,52.6,1,0.7563,0.4984,0.74
87,379.99,37.0,Mensual,Pago Manual,4.3181,55.5,49.8,1,0.7227,0.75,0.74
106,368.31,30.0,Mensual,Tarjeta de Crédito,3.4421,45.0,65.2,0,0.8824,0.7257,0.6
28,457.12,44.0,Anual,Tarjeta de Crédito,15.7628,44.0,6.4,1,0.2269,0.9107,0.88
99,444.24,39.0,Mensual,Débito Automático,4.4424,58.5,57.6,1,0.8235,0.8839,0.78
8,319.35,30.0,Mensual,Tarjeta de Crédito,35.4833,45.0,-3.4,1,0.0588,0.6236,0.6
78,279.9,20.0,Bianual,Tarjeta de Crédito,3.543,20.0,48.6,1,0.6471,0.5414,0.4
17,155.63,23.0,Anual,Pago Manual,8.6461,23.0,5.0,1,0.1345,0.2824,0.46
64,451.66,25.0,Anual,Débito Automático,6.9486,25.0,37.3,0,0.5294,0.8994,0.5
99,454.86,25.0,Anual,Pago Manual,4.5486,45.0,55.8,0,0.8235,0.906,0.5
111,390.95,23.0,Mensual,Débito Automático,3.4906,34.5,70.8,1,0.9244,0.7728,0.46
103,43.72,26.0,Anual,Pago Manual,0.4204,26.0,64.3,0,0.8571,0.0492,0.52
75,341.12,1.0,Mensual,Tarjeta de Crédito,4.4884,1.5,52.2,0,0.6218,0.669,0.02
23,353.01,49.0,Anual,Débito Automático,14.7088,49.0,1.4,0,0.1849,0.6938,0.98
24,255.4,25.0,Mensual,Débito Automático,10.216,37.5,9.3,1,0.1933,0.4904,0.5
16,89.07,41.0,Mensual,Débito Automático,5.2394,61.5,-1.1,0,0.1261,0.1437,0.82
110,41.7,7.0,Mensual,Pago Manual,0.3757,10.5,74.9,0,0.916,0.045,0.14
45,386.3,16.0,Bianual,Débito Automático,8.3978,16.0,26.7,0,0.3697,0.7632,0.32
119,347.5,26.0,Mensual,Tarjeta de Crédito,2.8958,39.0,75.5,0,0.9916,0.6823,0.52
107,428.3,37.0,Mensual,Pago Manual,3.9657,55.5,63.8,0,0.8908,0.8507,0.74
118,81.5,32.0,Mensual,Tarjeta de Crédito,0.6849,48.0,73.0,0,0.9832,0.128,0.64
5,400.12,25.0,Mensual,Pago Manual,66.6867,43.5,-5.2,1,0.0336,0.792,0.5
101,191.62,36.0,Anual,Pago Manual,1.8786,36.0,59.9,1,0.8403,0.3574,0.72
54,407.31,37.0,Anual,Tarjeta de Crédito,7.4056,37.0,26.7,0,0.4454,0.8069,0.74
86,33.19,8.0,Anual,Débito Automático,0.3815,8.0,57.8,1,0.7143,0.0273,0.16
34,168.04,42.0,Mensual,Débito Automático,4.8011,63.0,11.2,0,0.2773,0.3083,0.84
111,396.57,34.0,Bianual,Débito Automático,3.5408,34.0,67.5,1,0.9244,0.7846,0.68
92,259.28,48.0,Anual,Tarjeta de Crédito,4.778,48.0,50.0,1,0.7647,0.4984,0.96
63,199.16,8.0,Mensual,Tarjeta de Crédito,3.1119,12.0,41.7,0,0.521,0.3732,0.16
46,202.07,18.0,Anual,Tarjeta de Crédito,4.2994,18.0,26.8,0,0.3782,0.3792,0.36
89,276.15,37.0,Bianual,Débito Automático,3.0683,37.0,51.2,0,0.7395,0.5336,0.74
119,437.4,13.0,Mensual,Débito Automático,3.645,19.5,79.4,0,0.9916,0.8696,0.26
31,114.83,10.0,Anual,Tarjeta de Crédito,3.5884,10.0,18.7,0,0.2521,0.1974,0.2
52,216.38,14.0,Mensual,Débito Automático,4.0826,14.0,32.2,0,0.4286,0.409,0.28
68,194.21,34.0,Mensual,Tarjeta de Crédito,2.8146,51.0,37.4,1,0.563,0.3628,0.68
111,341.27,18.0,Bianual,Tarjeta de Crédito,3.0471,18.0,72.3,0,0.9244,0.6693,0.36
71,365.41,13.0,Anual,Débito Automático,5.0751,13.0,45.8,0,0.5882,0.7196,0.26
29,90.6,7.0,Anual,Pago Manual,3.02,7.0,18.2,1,0.2353,0.1469,0.14
38,135.99,21.0,Mensual,Tarjeta de Crédito,3.4869,31.5,20.3,1,0.3109,0.2415,0.42
66,360.97,15.0,Bianual,Pago Manual,5.3876,15.0,41.7,0,0.5462,0.7104,0.3
29,171.88,7.0,Mensual,Pago Manual,5.7293,10.5,18.2,0,0.2353,0.3163,0.14
91,272.68,9.0,Anual,Pago Manual,2.9639,9.0,61.0,1,0.7563,0.5264,0.18
58,185.24,30.0,Mensual,Débito Automático,3.1397,45.0,31.6,1,0.479,0.3441,0.6
